datetime,ltp,qty
1718348782817,79.05,50
1718348782817,79.05,50
1718348783013,79.6,25
1718348783789,79.45,50
1718348784428,79.6,25
1718348784774,79.6,100
1718348785593,79.45,25
1718348785810,79.65,100
1718348786304,79.6,25
1718348786786,79.4,200
1718348786786,79.4,200
1718348787623,79.5,175
1718348788445,79.5,25
1718348788834,79.65,50
1718348789634,79.65,25
1718348789781,79.45,25
1718348789781,79.45,25
1718348790550,79.55,75
1718348790711,79.7,25
1718348791591,79.75,75
1718348791591,79.75,75
1718348792359,80.0,100
1718348792720,80.0,250
1718348793005,79.85,25
1718348793613,79.95,25
1718348794427,79.9,25
1718348794810,80.0,100
1718348795605,79.85,25
1718348795778,79.85,25
1718348796645,80.0,25
1718348796645,80.0,25
1718348797833,79.7,25
1718348797833,79.7,25
1718348798150,79.75,75
1718348798619,79.65,150
1718348799391,79.95,150
1718348799818,79.95,325
1718348800408,79.75,25
1718348800408,79.75,25
1718348801740,79.85,25
1718348801740,79.85,25
1718348802066,79.85,50
1718348802832,79.9,25
1718348803091,79.85,25
1718348803516,79.9,200
1718348804446,80.0,50
1718348804758,79.95,25
1718348805662,79.9,50
1718348805662,79.9,50
1718348806889,80.15,100
1718348807410,80.1,25
1718348807410,80.1,25
1718348808414,79.9,50
1718348808740,79.9,25
1718348809386,80.0,25
1718348809782,80.05,25
1718348810627,79.9,100
1718348810627,79.9,100
1718348811636,79.95,100
1718348811750,79.95,50
1718348812765,80.0,100
1718348813645,79.8,25
1718348813645,79.8,25
1718348814387,79.8,25
1718348814571,80.0,50
1718348815271,79.85,175
1718348815821,79.8,25
1718348816717,79.95,50
1718348816717,79.95,50
1718348817206,79.85,25
1718348817206,79.85,25
1718348818418,79.8,25
1718348818418,79.8,25
1718348819562,79.75,50
1718348819865,79.65,25
1718348819865,79.65,25
1718348820483,79.7,200
1718348820483,79.7,200
1718348820948,79.75,50
1718348821583,79.85,75
1718348822237,79.7,50
1718348822800,79.9,50
1718348823431,79.9,25
1718348823431,79.9,25
1718348824707,79.95,25
1718348824815,79.95,100
1718348825798,80.1,25
1718348825931,79.95,25
1718348826458,79.9,25
1718348826715,79.9,50
1718348827468,79.95,25
1718348827730,79.7,225
1718348828338,80.0,125
1718348828338,80.0,125
1718348829733,80.45,75
1718348829829,80.35,75
1718348830471,80.5,25
1718348830748,80.05,100
1718348831690,79.85,25
1718348831690,79.85,25
1718348832469,80.2,25
1718348832793,80.15,25
1718348833812,80.1,200
1718348834301,80.25,100
1718348834684,80.05,250
1718348835355,80.35,125
1718348835814,80.5,50
1718348836702,80.5,300
1718348836859,80.25,25
1718348837602,80.4,25
1718348838841,80.5,50
1718348838841,80.5,50
1718348839472,80.55,25
1718348839788,80.6,25
1718348840213,80.6,50
1718348840690,80.6,75
1718348841515,80.65,50
1718348841844,80.7,25
1718348842508,80.7,125
1718348842784,80.65,25
1718348843484,80.7,25
1718348843484,80.7,25
1718348844728,80.5,25
1718348844779,80.55,75
1718348845887,80.75,100
1718348846383,80.65,100
1718348846769,80.65,75
1718348847366,80.6,25
1718348847797,80.5,25
1718348848325,80.6,50
1718348848833,80.45,25
1718348849519,80.45,25
1718348849519,80.45,25
1718348850165,80.4,25
1718348850646,80.4,75
1718348850646,80.4,75
1718348851709,80.55,50
1718348851801,80.5,225
1718348852339,80.55,25
1718348853738,80.3,50
1718348853923,80.3,25
1718348854121,80.5,75
1718348854801,80.4,25
1718348855388,80.3,25
1718348855803,80.5,175
1718348856498,80.2,25
1718348856498,80.2,25
1718348857108,80.35,100
1718348857108,80.35,100
1718348858765,80.3,275
1718348859716,79.85,25
1718348859716,79.85,25
1718348860589,79.5,25
1718348860659,79.45,25
1718348861477,79.6,25
1718348861618,79.65,25
1718348862299,79.5,200
1718348862299,79.5,200
1718348863563,79.3,75
1718348863768,79.1,25
1718348864699,79.05,25
1718348865640,79.35,100
1718348865832,79.25,225
1718348866540,79.05,25
1718348866908,79.15,25
1718348867454,78.9,125
1718348867507,79.05,25
1718348868576,79.2,25
1718348868885,79.15,50
1718348869553,79.3,25
1718348869847,79.4,50
1718348870245,79.4,50
1718348870843,79.25,175
1718348871818,79.3,50
1718348872959,79.15,25
1718348872959,79.15,25
1718348873890,79.15,25
1718348874597,79.1,25
1718348874758,79.2,25
1718348875180,79.1,25
1718348875708,79.15,50
1718348876570,79.1,25
1718348876570,79.1,25
1718348877817,79.0,25
1718348878992,78.85,25
1718348879464,79.0,25
1718348879801,79.0,25
1718348879968,78.5,25
1718348880797,78.5,25
1718348881812,78.55,25
1718348881812,78.55,25
1718348882552,78.35,100
1718348882552,78.35,100
1718348883473,78.45,50
1718348883891,78.55,25
1718348884559,78.55,50
1718348884846,78.45,25
1718348885588,78.5,125
1718348885852,78.6,25
1718348886530,79.0,75
1718348886530,79.0,75
1718348887150,78.85,50
1718348887624,78.85,25
1718348888600,79.0,25
1718348888882,78.95,100
1718348889345,79.0,25
1718348889767,79.05,25
1718348890542,79.0,25
1718348890542,79.0,25
1718348891365,78.95,25
1718348891722,78.95,25
1718348892785,79.15,75
1718348893775,79.1,50
1718348893921,79.1,25
1718348894724,79.15,25
1718348894724,79.15,25
1718348895576,79.4,25
1718348895772,79.2,50
1718348896415,79.45,50
1718348896819,79.5,50
1718348897440,79.65,50
1718348897625,79.5,50
1718348898522,79.7,50
1718348898892,79.65,25
1718348899522,79.55,25
1718348899522,79.55,25
1718348900776,79.75,25
1718348900776,79.75,25
1718348901299,79.55,250
1718348901862,79.65,25
1718348902800,79.9,50
1718348902800,79.9,50
1718348903700,79.9,25
1718348904410,79.65,25
1718348904410,79.65,25
1718348905464,79.6,25
1718348906723,79.65,25
1718348906723,79.65,25
1718348907500,80.0,25
1718348907808,79.8,25
1718348908638,79.6,25
1718348908725,79.6,25
1718348909610,79.65,500
1718348909795,79.8,275
1718348909981,79.8,25
1718348910745,79.7,25
1718348911700,79.85,25
1718348912800,79.85,75
1718348912800,79.85,75
1718348913547,79.7,25
1718348913832,79.75,25
1718348914344,79.8,25
1718348914344,79.8,25
1718348915400,79.95,25
1718348915730,79.95,25
1718348916157,79.75,25
1718348916157,79.75,25
1718348917503,79.75,125
1718348917503,79.75,125
1718348918152,79.7,25
1718348918817,79.75,175
1718348919232,79.85,25
1718348920834,79.95,100
1718348921692,79.85,25
1718348921692,79.85,25
1718348922400,79.95,25
1718348922862,79.8,25
1718348923210,79.85,25
1718348923900,79.9,25
1718348924488,79.7,200
1718348924488,79.7,200
1718348925600,79.95,25
1718348925844,79.95,25
1718348926500,79.9,25
1718348926500,79.9,25
1718348927553,79.7,50
1718348928682,79.6,50
1718348928682,79.6,50
1718348929373,79.7,25
1718348929373,79.7,25
1718348930458,79.65,125
1718348930458,79.65,125
1718348931204,79.4,125
1718348931204,79.4,125
1718348932282,79.2,25
1718348932862,79.5,175
1718348933553,79.55,25
1718348934912,79.0,50
1718348935587,78.7,25
1718348935587,78.7,25
1718348936668,78.7,25
1718348936706,78.6,25
1718348937531,78.85,25
1718348937531,78.85,25
1718348938878,78.8,25
1718348939662,78.65,25
1718348940041,78.8,25
1718348940041,78.8,25
1718348940041,78.8,25
1718348941535,78.65,25
1718348941822,78.8,75
1718348942381,78.85,25
1718348942831,78.7,25
1718348943846,79.0,200
1718348944855,78.8,25
1718348945770,78.8,25
1718348946765,79.1,50
1718348946765,79.1,50
1718348947700,79.1,25
1718348947700,79.1,25
1718348948479,79.05,25
1718348948835,79.2,100
1718348949694,79.2,25
1718348949694,79.2,25
1718348950842,79.45,25
1718348951505,79.35,50
1718348952903,79.45,25
1718348952903,79.45,25
1718348953314,79.35,250
1718348953886,79.15,25
1718348954720,78.75,50
1718348954720,78.75,50
1718348955714,79.05,50
1718348955916,79.05,25
1718348956711,78.9,25
1718348956711,78.9,25
1718348957151,78.7,100
1718348957773,78.8,25
1718348958330,78.85,25
1718348959182,78.95,25
1718348960298,79.05,400
1718348960298,79.05,400
1718348961665,79.1,25
1718348961665,79.1,25
1718348962582,79.05,25
1718348962731,79.05,25
1718348962731,79.05,25
1718348964293,79.0,25
1718348964528,78.95,75
1718348964528,78.95,75
1718348965737,78.85,200
1718348965737,78.85,200
1718348966678,78.8,25
1718348966678,78.8,25
1718348967476,78.9,25
1718348967476,78.9,25
1718348968917,78.8,50
1718348969847,78.9,25
1718348970113,78.75,50
1718348970931,78.75,150
1718348971700,78.7,100
1718348971797,78.85,25
1718348972620,78.65,25
1718348972620,78.65,25
1718348973579,78.7,25
1718348973579,78.7,25
1718348974684,78.6,25
1718348974820,78.7,25
1718348975741,78.75,100
1718348975845,78.85,50
1718348976324,78.6,25
1718348976324,78.6,25
1718348977656,78.65,25
1718348978532,78.75,25
1718348979950,79.0,25
1718348980524,78.9,100
1718348980524,78.9,100
1718348981203,79.0,50
1718348981203,79.0,50
1718348982711,78.95,25
1718348982711,78.95,25
1718348983949,79.05,25
1718348984945,79.15,25
1718348984945,79.15,25
1718348985750,79.05,25
1718348985822,79.15,25
1718348986624,79.25,25
1718348986624,79.25,25
1718348987203,79.2,25
1718348987807,79.15,150
1718348988153,79.05,25
1718348988153,79.05,25
1718348989855,79.3,25
1718348990875,79.1,25
1718348991554,79.05,50
1718348991554,79.05,50
1718348992243,79.25,25
1718348993148,79.2,25
1718348993598,79.4,25
1718348993598,79.4,25
1718348994665,79.5,175
1718348994665,79.5,175
1718348995805,79.3,25
1718348995805,79.3,25
1718348996709,79.5,25
1718348997715,79.55,25
1718348998811,79.8,25
1718348998811,79.8,25
1718348999714,79.8,75
1718348999948,79.7,100
1718348999948,79.7,100
1718349000622,79.65,25
1718349000622,79.65,25
1718349001802,79.7,25
1718349001802,79.7,25
1718349002693,79.3,25
1718349003458,79.25,50
1718349004643,79.15,25
1718349004643,79.15,25
1718349005687,79.1,25
1718349005922,79.3,200
1718349006531,79.35,25
1718349006531,79.35,25
1718349007946,79.2,50
1718349007946,79.2,50
1718349008973,79.4,25
1718349009949,79.55,25
1718349010027,79.35,200
1718349010696,79.55,50
1718349010696,79.55,50
1718349011710,79.4,100
1718349011818,79.3,50
1718349012447,79.3,25
1718349012447,79.3,25
1718349013922,79.65,25
1718349013922,79.65,25
1718349014849,79.5,25
1718349015917,80.45,25
1718349016137,80.5,25
1718349016764,80.4,25
1718349016764,80.4,25
1718349017251,80.35,25
1718349017251,80.35,25
1718349018788,80.6,25
1718349019958,81.25,200
1718349020220,81.15,25
1718349020766,81.0,100
1718349020766,81.0,100
1718349021721,81.25,50
1718349021868,81.05,50
1718349022594,81.15,25
1718349022746,81.15,25
1718349023826,80.85,125
1718349023826,80.85,125
1718349024760,79.8,25
1718349025950,80.05,25
1718349026157,80.0,75
1718349026457,80.0,25
1718349026457,80.0,25
1718349027634,80.15,25
1718349027932,80.1,50
1718349028838,79.9,25
1718349028838,79.9,25
1718349030028,79.75,25
1718349030163,79.85,50
1718349030858,79.9,25
1718349031251,80.0,25
1718349031958,80.15,175
1718349032804,80.2,50
1718349032903,80.25,100
1718349033520,80.35,25
1718349034949,80.6,25
1718349034995,80.75,50
1718349035732,80.75,100
1718349035732,80.75,100
1718349036699,80.8,25
1718349036699,80.8,25
1718349037892,80.55,25
1718349037968,80.55,25
1718349038923,80.5,25
1718349039969,80.45,25
1718349040925,80.8,200
1718349040925,80.8,200
1718349041745,80.65,25
1718349041745,80.65,25
1718349041745,80.65,25
1718349041745,80.65,25
1718349043938,80.8,75
1718349044593,80.7,25
1718349044965,80.75,50
1718349045785,80.85,25
1718349045925,80.75,25
1718349046968,80.7,25
1718349047613,80.75,25
1718349047613,80.75,25
1718349048892,80.8,25
1718349049894,80.8,25
1718349050441,80.85,25
1718349050441,80.85,25
1718349051802,80.9,150
1718349051802,80.9,150
1718349052661,80.7,25
1718349052661,80.7,25
1718349053909,81.0,25
1718349053909,81.0,25
1718349055038,80.85,25
1718349055947,80.8,50
1718349056078,80.75,25
1718349056742,80.95,25
1718349056956,80.8,25
1718349057873,81.05,125
1718349057873,81.05,125
1718349058565,81.0,100
1718349059482,80.9,175
1718349059482,80.9,175
1718349059482,80.9,175
1718349060835,81.0,25
1718349060965,80.9,25
1718349061622,80.9,50
1718349061622,80.9,50
1718349062888,80.75,75
1718349062888,80.75,75
1718349063850,81.1,25
1718349063850,81.1,25
1718349064971,81.1,25
1718349065183,81.15,150
1718349065854,81.15,25
1718349065854,81.15,25
1718349066599,81.0,25
1718349066599,81.0,25
1718349067813,80.85,200
1718349069004,81.05,225
1718349069045,81.05,25
1718349069983,81.2,25
1718349070095,81.1,25
1718349070825,81.3,100
1718349071256,81.05,200
1718349071833,81.0,225
1718349072874,81.05,25
1718349072874,81.05,25
1718349074039,81.05,25
1718349074939,81.1,25
1718349075024,81.1,150
1718349075769,81.05,25
1718349076072,81.05,50
1718349077088,81.2,25
1718349077975,81.1,25
1718349078578,81.1,25
1718349078578,81.1,25
1718349079627,81.05,150
1718349079627,81.05,150
1718349080992,81.15,25
1718349081957,81.15,25
1718349081957,81.15,25
1718349082732,81.05,25
1718349083553,81.05,25
1718349084042,81.05,25
1718349084531,81.3,25
1718349085101,81.2,25
1718349085521,81.1,25
1718349086277,81.05,25
1718349086459,81.25,25
1718349087449,81.45,25
1718349087449,81.45,25
1718349088917,81.25,100
1718349089986,81.4,25
1718349090062,81.2,25
1718349090930,81.0,175
1718349091130,81.05,25
1718349091835,81.2,25
1718349092061,81.0,125
1718349092982,81.05,25
1718349093907,81.3,25
1718349093977,81.45,25
1718349094871,81.5,25
1718349094871,81.5,25
1718349095971,81.45,50
1718349096067,81.45,25
1718349096833,81.45,25
1718349096833,81.45,25
1718349097923,81.45,25
1718349098214,81.4,25
1718349098997,81.25,25
1718349099926,81.4,50
1718349100092,81.3,400
1718349101005,81.4,25
1718349101005,81.4,25
1718349101542,81.3,150
1718349101542,81.3,150
1718349102631,81.2,25
1718349103113,81.2,25
1718349103758,81.15,25
1718349104088,81.15,50
1718349104960,81.3,25
1718349105734,81.3,25
1718349106878,81.3,25
1718349106878,81.3,25
1718349107878,81.5,25
1718349108886,81.3,25
1718349109095,81.1,25
1718349109984,81.3,25
1718349110058,81.3,125
1718349110936,81.4,25
1718349111084,81.1,25
1718349111989,81.25,25
1718349111989,81.25,25
1718349112870,81.35,25
1718349113353,81.3,25
1718349113904,81.3,25
1718349114765,81.35,25
1718349115925,81.65,200
1718349115925,81.65,200
1718349116881,81.7,50
1718349117035,81.7,25
1718349117761,81.7,50
1718349118213,81.7,25
1718349118933,81.8,25
1718349118933,81.8,25
1718349119956,81.45,75
1718349119956,81.45,75
1718349119956,81.45,75
1718349120876,81.55,125
1718349120876,81.55,125
1718349121951,81.6,25
1718349121951,81.6,25
1718349122822,81.2,75
1718349123270,81.3,25
1718349123908,81.3,25
1718349124985,81.4,25
1718349124985,81.4,25
1718349125927,81.6,25
1718349125927,81.6,25
1718349126903,81.4,25
1718349126903,81.4,25
1718349127534,81.65,25
1718349127534,81.65,25
1718349129014,81.7,50
1718349129350,81.65,25
1718349129954,81.55,25
1718349130957,81.6,275
1718349130957,81.6,275
1718349131954,81.7,225
1718349132741,81.65,50
1718349133193,81.45,75
1718349134001,81.5,25
1718349134001,81.5,25
1718349134897,81.65,50
1718349135043,81.7,50
1718349135918,81.65,50
1718349136590,81.6,50
1718349138002,81.95,175
1718349138180,82.0,75
1718349138848,82.35,50
1718349139269,82.15,25
1718349139789,82.45,75
1718349139789,82.45,75
1718349141007,82.5,25
1718349141831,82.35,50
1718349141831,82.35,50
1718349141831,82.35,50
1718349143370,82.8,50
1718349144046,82.8,25
1718349144375,82.5,25
1718349144953,82.9,150
1718349145920,82.75,100
1718349146732,82.75,100
1718349147080,82.75,150
1718349147943,82.95,50
1718349148205,82.9,25
1718349148205,82.9,25
1718349149249,82.95,50
1718349149995,82.85,25
1718349149995,82.85,25
1718349150970,82.65,25
1718349150970,82.65,25
1718349152046,82.7,75
1718349152046,82.7,75
1718349153008,82.75,25
1718349153360,82.45,50
1718349153987,82.05,175
1718349154874,82.15,25
1718349155791,82.2,25
1718349155791,82.2,25
1718349156715,82.15,25
1718349156715,82.15,25
1718349157880,82.2,25
1718349158264,82.05,25
1718349159034,82.25,25
1718349159034,82.25,25
1718349160107,81.9,175
1718349160888,81.95,25
1718349161807,81.75,175
1718349161807,81.75,175
1718349162824,81.5,100
1718349163221,81.8,25
1718349163894,81.9,400
1718349164222,82.0,625
1718349164994,82.0,100
1718349165333,82.0,250
1718349165876,81.95,25
1718349166958,82.3,25
1718349166958,82.3,25
1718349167266,82.5,25
1718349168197,82.7,25
1718349169033,82.55,25
1718349169961,82.7,25
1718349170171,82.75,25
1718349170751,82.7,25
1718349171147,82.75,25
1718349171997,82.5,25
1718349171997,82.5,25
1718349172719,82.5,25
1718349174032,82.7,100
1718349174786,82.7,25
1718349175756,82.6,25
1718349176935,82.9,25
1718349177049,82.85,200
1718349178024,82.75,25
1718349178257,82.9,25
1718349178577,82.95,450
1718349179201,82.85,25
1718349180170,83.0,25
1718349180170,83.0,25
1718349181061,82.7,50
1718349181995,82.85,50
1718349182941,83.2,25
1718349183983,83.05,200
1718349185030,82.95,25
1718349185182,82.85,25
1718349186049,83.0,25
1718349186266,83.0,25
1718349186814,83.1,25
1718349187249,83.25,175
1718349188045,83.2,25
1718349188350,83.05,150
1718349188560,83.1,1000
1718349190056,83.4,50
1718349190056,83.4,50
1718349191006,83.25,125
1718349191006,83.25,125
1718349191728,83.2,50
1718349191728,83.2,50
1718349192555,83.2,150
1718349193486,83.2,25
1718349193892,83.15,100
1718349194858,83.4,100
1718349195876,83.25,100
1718349195876,83.25,100
1718349197033,83.1,25
1718349198091,83.0,125
1718349198989,82.65,25
1718349198989,82.65,25
1718349200068,83.05,75
1718349200300,82.9,25
1718349200987,83.15,25
1718349201331,83.1,75
1718349201928,83.05,50
1718349201928,83.05,50
1718349202968,83.2,50
1718349203922,83.25,25
1718349204915,83.05,50
1718349204915,83.05,50
1718349205753,83.15,75
1718349206759,82.9,25
1718349207075,82.85,50
1718349207927,82.85,25
1718349208281,82.65,25
1718349208860,82.85,25
1718349209506,82.75,150
1718349209997,82.75,50
1718349210611,82.7,125
1718349211263,82.8,100
1718349211424,82.8,50
1718349211424,82.8,50
1718349212863,82.75,25
1718349213152,82.65,25
1718349214074,82.55,25
1718349214409,82.55,100
1718349215109,82.9,200
1718349216072,82.85,25
1718349216713,82.85,75
1718349216713,82.85,75
1718349217982,82.75,225
1718349218264,83.05,25
1718349218663,83.15,25
1718349219236,83.1,25
1718349219768,83.25,25
1718349220485,83.0,425
1718349221047,83.3,1000
1718349222045,83.5,100
1718349222045,83.5,100
1718349222991,83.6,250
1718349223278,83.3,25
1718349224038,83.1,25
1718349224530,83.25,150
1718349225118,83.3,25
1718349225996,83.45,75
1718349225996,83.45,75
1718349227013,83.4,25
1718349227113,83.65,25
1718349228064,84.15,75
1718349228187,83.9,200
1718349229065,84.25,125
1718349229239,84.2,75
1718349230031,83.9,25
1718349230393,84.25,200
1718349231069,84.35,125
1718349231506,84.5,50
1718349231506,84.5,50
1718349232098,84.45,25
1718349233025,84.25,50
1718349233501,84.05,75
1718349233940,84.3,25
1718349234838,84.35,100
1718349235319,84.4,75
1718349236038,84.25,25
1718349236852,84.0,125
1718349237016,84.05,25
1718349238114,83.75,75
1718349238972,84.05,25
1718349238972,84.05,25
1718349240066,84.05,150
1718349240146,84.15,25
1718349240146,84.15,25
1718349241104,84.3,25
1718349241355,84.1,25
1718349241767,84.15,50
1718349242466,84.05,25
1718349243155,83.7,25
1718349244161,83.65,125
